date,code,close,high,low,open,p_change,turnover,volume,t_volue
2012/7/9,'002230,23.12,23.6,22.61,22.8,0.653,1.8708,7073673,8742039053
2012/7/10,'002230,22,23.1,21.8,23,-4.8443,1.1003,4160264,8318549272
2012/7/11,'002230,22.43,22.68,21.82,21.82,1.9545,0.6919,2616009,8481139099
2012/7/12,'002230,23.41,23.48,22.05,22.3,4.3691,1.1625,4395634,8851692657
2012/7/13,'002230,22.9,23.39,22.82,23.38,-2.1786,0.6565,2482300,8658853560
2012/7/16,'002230,21.39,22.98,20.97,22.98,-6.5939,1.5129,5720413,8087898588
2012/7/17,'002230,20.57,21.3,20.1,21.26,-3.8336,0.8692,3286445,7777843569
2012/7/18,'002230,20.81,21.18,20.25,20.58,1.1667,0.9326,3526243,7868591380
2012/7/19,'002230,21.11,21.52,20.67,20.85,1.4416,0.6477,2449151,7982026142
2012/7/20,'002230,20.78,21.74,20.51,21.16,-1.5632,0.796,3009835,7857247903
2012/7/23,'002230,21,21.12,20.2,20.5,1.0587,0.7639,2888556,7940433396
2012/7/24,'002230,20.9,21.08,20.53,20.99,-0.4762,0.8856,3348581,7902621808
2012/7/25,'002230,20.25,20.9,20.18,20.9,-3.11,0.5801,2193288,7656846489
2012/7/26,'002230,20.07,20.61,20.06,20.25,-0.8889,0.3889,1470494,7588785631
2012/7/27,'002230,19.4,20.33,19.4,20.29,-3.3383,0.562,2125070,7335447994
2012/7/30,'002230,19.44,20,19.39,19.45,0.2062,0.5158,1950368,7350572629
2012/7/31,'002230,19.75,19.97,19.45,19.45,1.5947,0.6203,2345413,7467788551
2012/8/1,'002230,21,21.23,19.6,19.7,6.3291,1.4069,5319522,7940433396
2012/8/2,'002230,21.46,21.82,20.8,21,2.1905,1.2788,4835406,8114366699
2012/8/3,'002230,22.01,22.14,21.47,21.47,2.5629,1.0819,4090787,8322330431
2012/8/6,'002230,22.82,23.17,21.7,21.78,3.6801,1.1951,4519043,8628604290
2012/8/7,'002230,22.94,23.25,22.61,22.97,0.5259,0.9271,3505396,8673978195
2012/8/8,'002230,23.16,23.69,23,23,0.959,1.0391,3929101,8757163688
2012/8/9,'002230,24.19,24.34,22.95,23.16,4.4473,1.5215,5753109,9146623040
2012/8/24,'002230,26.61,26.61,26.61,26.61,10.0041,0.6884,2602858,10061663460
2012/8/27,'002230,27.21,28.5,26.47,27.58,2.2548,6.0344,22816942,10288532986
2012/8/28,'002230,27.58,28.83,27.07,27.07,1.3598,3.66,13839160,10428435860
2012/8/29,'002230,28.41,28.86,26.58,27.16,3.0094,3.9151,14803468,10742272037
2012/8/30,'002230,26.83,28.77,26.8,28.44,-5.5614,3.2403,12252181,10144848953
2012/8/31,'002230,28.75,29.43,26.61,26.7,7.1562,3.9626,14983390,10870831435
2012/9/3,'002230,29.82,30.18,28.68,29,3.7217,4.5292,17125722,11275415422
2012/9/4,'002230,29.13,29.75,28.92,29.7,-2.3139,2.5405,9606073,11014515468
2012/9/5,'002230,28.36,29.19,28.15,28.79,-2.6433,2.2731,8595056,10723366243
2012/9/6,'002230,28.78,28.78,27.79,28.32,1.481,2.1806,8245042,10882174911
2012/9/7,'002230,29.4,29.8,28.6,28.88,2.1543,3.2881,12433004,11116606754
2012/9/10,'002230,29.9,30.5,29,29.26,1.7007,2.4892,9411889,11305664692
2012/9/11,'002230,28.66,29.9,28.6,29.9,-4.1472,1.681,6356196,10836801006
2012/9/12,'002230,28.66,29.28,28.47,28.75,0,1.3636,5155862,10836801006
2012/9/13,'002230,28.18,29.29,28.17,28.57,-1.6748,1.1116,4202955,10655305386
2012/9/14,'002230,28.6,28.94,27.6,28.1,1.4904,1.5653,5918517,10814114054
2012/9/17,'002230,27.56,28.54,27.56,28.53,-3.6364,0.923,3490014,10420873543
2012/9/18,'002230,27.25,27.84,26.95,27.53,-1.1248,1.2989,4911173,10303657621
2012/9/19,'002230,28.02,28.25,27.03,27.25,2.8257,1.0389,3928195,10594806846
2012/9/20,'002230,27.78,28.24,27.4,28.13,-0.8565,0.9073,3430809,10504059035
2012/9/21,'002230,27.85,27.98,27.6,27.88,0.252,0.6654,2516108,10530527147
2012/9/24,'002230,28.99,29.75,27.52,27.7,4.0934,2.0985,7934743,10961579245
2012/9/25,'002230,27.84,29.18,27.8,28.6,-3.9669,1.2962,4901170,10526745988
2012/9/26,'002230,26.7,28.2,26.6,27.3,-4.0948,1.4853,5616129,10095693889
2012/9/27,'002230,27.85,27.95,26.7,26.75,4.3071,1.494,5649126,10530527147
2012/9/28,'002230,28.42,28.6,27.63,27.63,2.0467,0.982,3712960,10746053196
2012/10/8,'002230,28.79,29.31,28.4,28.8,1.3019,0.5569,2105849,10885956070
2012/10/9,'002230,29.55,29.66,28.73,28.76,2.6398,1.3633,5154739,11173324136
2012/10/10,'002230,29.99,30.35,29.28,29.55,1.489,2.408,9104840,11339695121
2012/10/11,'002230,30.22,30.45,29.2,29.8,0.7669,1.3219,4998214,11426661773
2012/10/12,'002230,29.71,30.9,29.6,30.22,-1.6876,1.5784,5968283,11233822676
2012/10/15,'002230,29.7,30.1,29.15,29.85,-0.0337,0.8183,3093950,11230041517
2012/10/16,'002230,29.15,29.81,29.04,29.7,-1.8519,1.1104,4198757,11022077785
2012/10/17,'002230,28.87,29.22,28.23,29.2,-0.9605,1.2493,4723769,10916205340
2012/10/18,'002230,29.69,29.7,28.69,28.79,2.8403,0.9052,3422812,11226260358
2012/10/19,'002230,29.39,30.13,29.1,29.68,-1.0104,0.6645,2512456,11112825596
2012/10/22,'002230,29.49,29.51,28.86,29.43,0.3403,0.5793,2190496,11150637183
2012/10/23,'002230,29.22,29.61,28.98,29.53,-0.9156,0.4268,1613719,11048545897
2012/10/24,'002230,28.8,29.62,28.71,29,-1.4374,0.6296,2380741,10889737229
2012/10/25,'002230,27.99,28.97,27.81,28.7,-2.8125,0.7663,2897489,10583463369
2012/10/26,'002230,27.58,28.34,27.31,27.99,-1.4648,0.705,2665541,10428435860
2012/10/29,'002230,27.88,28.13,27.5,27.6,1.0877,0.5279,1996002,10541870623
2012/10/30,'002230,28,28.5,27.89,27.89,0.4304,0.5559,2102052,10587244528
2012/10/31,'002230,27.98,28.24,27.7,28,-0.0714,0.4208,1591264,10579682211
2012/11/1,'002230,28.37,28.49,27.91,28,1.3939,0.7449,2816452,10727147402
2012/11/2,'002230,29.54,29.72,28.38,28.4,4.1241,1.4195,5367323,11169542977
2012/11/5,'002230,30.54,30.96,29.35,29.45,3.3852,2.5202,9529445,11547658853
2012/11/6,'002230,30.27,30.5,29.47,30.3,-0.8841,1.6454,6221452,11445567567
2012/11/7,'002230,30.49,30.9,29.91,30.1,0.7268,1.8061,6829127,11528753059
2012/11/8,'002230,29.11,30.79,29.11,30.03,-4.5261,1.4449,5463567,11006953150
2012/11/9,'002230,28.79,29.63,28.43,29.05,-1.0993,1.2101,4575614,10885956070
2012/11/12,'002230,28.8,29.37,28.45,28.92,0.0347,0.6368,2407991,10889737229
2012/11/13,'002230,28.2,28.95,28.1,28.8,-2.0833,0.5618,2124359,10662867703
2012/11/14,'002230,28.17,28.47,27.59,28.29,-0.1064,0.9544,3608668,10651524227
2012/11/15,'002230,28.04,28.6,27.9,28.17,-0.4615,0.637,2408763,10602369163
2012/11/16,'002230,27.7,28.25,27.1,28.04,-1.2126,0.8007,3027754,10473809765
2012/11/19,'002230,27.37,27.98,27.14,27.69,-1.1913,0.5158,1950445,10349031526
2012/11/20,'002230,27.99,28.41,27.43,27.43,2.2653,0.7718,2918466,10583463369
2012/11/21,'002230,27.98,28.43,27.4,28,-0.0357,0.5553,2099785,10579682211
2012/11/22,'002230,27.18,27.97,26.97,27.85,-2.8592,0.5801,2193525,10277189510
2012/11/23,'002230,27.08,27.49,26.76,27.25,-0.3679,0.5567,2105078,10239377922
2012/11/26,'002230,25.5,27.47,24.44,26.99,-5.8346,2.494,9430080,9641954838
2012/11/27,'002230,24.2,25.31,24,25.31,-5.098,1.7383,6572820,9150404199
2012/11/28,'002230,24.3,24.55,23.75,24.35,0.4132,0.66,2495667,9188215787
2012/11/29,'002230,24.25,24.48,23.51,24.45,-0.2058,0.9114,3446161,9169309993
2012/11/30,'002230,24.36,24.71,24.04,24.19,0.4536,0.4495,1699470,9210902739
2012/12/3,'002230,24.46,25.22,24.36,24.55,0.4105,0.9414,3559517,9248714327
2012/12/4,'002230,24.72,24.74,23.81,24.3,1.063,0.9421,3562289,9347024455
2012/12/5,'002230,25.86,26.38,24.4,24.59,4.6117,1.2555,4747207,9778076553
2012/12/6,'002230,26.12,26.48,25.93,26.08,1.0054,0.8821,3335177,9876386681
2012/12/7,'002230,26.28,26.5,25.8,25.91,0.6126,0.5764,2179516,9936885221
2012/12/10,'002230,26.59,27.2,26.2,26.21,1.1796,0.8115,3068487,10054101143
2012/12/11,'002230,26,26.85,25.8,26.62,-2.2189,0.5917,2237128,9831012776
2012/12/12,'002230,25.4,26.05,25.21,26,-2.3077,0.6085,2300872,9604143250
2012/12/13,'002230,25.73,25.77,24.92,25.45,1.2992,0.6582,2488919,9728921489
2012/12/14,'002230,26.72,27.2,25.56,25.6,3.8476,1.1307,4275522,10103256207
2012/12/17,'002230,26.2,26.73,24.2,26.7,-1.9461,2.1501,8129909,9906635951
2012/12/18,'002230,25.7,26.14,25.6,25.88,-1.9084,0.6944,2625691,9717578013
2012/12/19,'002230,27.14,27.28,25.5,25.7,5.6031,1.4968,5659646,10262064875
2012/12/20,'002230,26.99,27.4,26.72,26.99,-0.5527,0.7997,3023681,10205347493
2012/12/21,'002230,27.73,28,26.9,27,2.7418,1.2558,4748392,10485153242
2012/12/24,'002230,28.42,28.71,27.54,27.73,2.4883,1.0997,4158317,10746053196
2012/12/25,'002230,28.43,28.97,28.11,28.2,0.0352,1.1168,4222704,10749834355
2012/12/26,'002230,28.79,28.85,28,28.39,1.2663,1.5096,5708000,10885956070
2012/12/27,'002230,29.15,29.4,28.54,28.61,1.2504,1.5692,5933565,11022077785
2012/12/28,'002230,29.66,29.67,29,29.1,1.7496,1.3057,4937118,11214916882
2012/12/31,'002230,30.3,30.6,29.7,30,2.1578,1.7177,6494748,11456911043
2013/1/4,'002230,28.76,30.5,28.55,30.4,-5.0825,1.5124,5718760,10874612594
2013/1/7,'002230,28.9,29.19,27.99,28.67,0.4868,1.4482,5475707,10927548816
2013/1/8,'002230,29.86,30.53,28.9,29,3.3218,1.597,6038634,11290540057
2013/1/9,'002230,30.58,31.2,29.68,30.22,2.4113,1.8569,7021124,11562783488
2013/1/10,'002230,30.15,30.52,29.9,30.36,-1.4061,0.7438,2812421,11400193661
2013/1/11,'002230,29.4,30.48,29.36,30.3,-2.4876,0.9919,3750685,11116606754
2013/1/14,'002230,30.2,30.52,28.9,29,2.7211,1.2567,4751799,11419099455
2013/1/15,'002230,30.88,31.4,29.92,30.21,2.2517,1.7721,6700531,11676218251
2013/1/16,'002230,31.24,31.63,30.45,30.88,1.1658,1.7287,6536312,11812339966
2013/1/17,'002230,30.24,31.24,30.11,31.2,-3.201,1.4484,5476710,11434224090
2013/1/18,'002230,30.27,30.5,29.83,30.32,0.0992,1.2817,4846286,11445567567
2013/1/21,'002230,30.11,30.68,29.8,30.27,-0.5286,1.0205,3858575,11385069026
2013/1/22,'002230,29.8,30.24,29.37,30.03,-1.0296,1.2776,4830624,11267853105
2013/1/23,'002230,29.6,29.8,29.05,29.55,-0.6711,0.8797,3326120,11192229930
2013/1/24,'002230,29,29.64,28.15,29.59,-2.027,1.4495,5480808,10965360404
2013/1/25,'002230,28.97,29.45,28.57,28.78,-0.1034,0.4133,1562904,10954016928
2013/1/28,'002230,29.8,30.19,28.97,28.97,2.865,0.8239,3115300,11267853105
2013/1/29,'002230,29.18,29.89,28.7,29.86,-2.0805,1.6726,6324490,11033421262
2013/1/30,'002230,28.55,29.54,28.2,29.5,-2.159,1.623,6136852,10795208260
2013/1/31,'002230,28.34,28.8,27.8,28.55,-0.7356,0.8666,3276929,10715803926
2013/2/1,'002230,29.25,29.36,28.25,28.41,3.211,1.1692,4420982,11059889373
2013/2/4,'002230,28.4,29.97,28.33,29.36,-2.906,1.1498,4347396,10738490878
2013/2/5,'002230,29.84,31.2,28.65,29.1,5.0704,4.5454,17186852,11282977740
2013/2/6,'002230,30.15,30.68,29.5,30.05,1.0389,2.3116,8740674,11400193661
2013/2/7,'002230,33.17,33.17,29.9,30.06,10.0166,4.9332,18653074,12542103607
2013/2/8,'002230,34.9,35.49,32.78,33,5.2156,4.3088,16292153,13196244072
2013/2/18,'002230,35,35.42,34.5,35.03,0.2865,2.009,7596238,13234055660
2013/2/19,'002230,33.9,35.29,33.77,34.98,-3.1429,1.8794,7106366,12818128196
2013/2/20,'002230,34.36,34.55,33.01,33.9,1.3569,1.9175,7250385,12992061499
2013/2/21,'002230,34.5,35.5,33.56,33.9,0.4075,2.0417,7719933,13044997722
2013/2/22,'002230,33.3,35.09,33.07,34.4,-3.4783,1.8512,6999597,12591258671
2013/2/25,'002230,33.17,33.98,32.53,33.58,-0.3904,1.3763,5204003,12542103607
2013/2/26,'002230,32.98,34.37,32.7,33.09,-0.5728,1.3173,4981000,12470261591
2013/2/27,'002230,32.78,33.78,32.42,33.03,-0.6064,1.1601,4386587,12394638415
2013/2/28,'002230,33.76,33.77,32.7,32.79,2.9896,0.9946,3760637,12765191974
2013/3/1,'002230,34.66,35.09,33.4,33.74,2.6659,1.6496,6237288,13105496262
2013/3/4,'002230,33.09,35.08,32.82,34.25,-4.5297,1.649,6235255,12511854337
2013/3/5,'002230,34.15,34.15,32.95,33.33,3.2034,1.1137,4211003,12912657165
2013/3/6,'002230,35.17,35.68,34.19,35.1,2.9868,1.8619,7040148,13298335359
2013/3/7,'002230,35.43,36.35,35,35.25,0.7393,2.3276,8800907,13396645487
2013/3/8,'002230,33.95,35.39,33.8,35.21,-4.1773,1.3898,5255028,12837033990
2013/3/11,'002230,34,34.75,33.59,33.7,0.1473,0.8355,3159077,12855939784
2013/3/12,'002230,32.75,34.35,31.8,33.94,-3.6765,1.8053,6825944,12383294939
2013/3/13,'002230,32.02,32.35,31.33,32.35,-2.229,1.2188,4608470,12107270350
2013/3/14,'002230,32.22,32.62,32,32.03,0.6246,0.6679,2525323,12182893525
2013/3/15,'002230,32.4,33.33,32.28,32.33,0.5587,1.4984,5665652,12250954382
2013/3/18,'002230,31.9,32.66,31.82,32.4,-1.5432,0.7401,2798446,12061896444
2013/3/19,'002230,32.6,32.68,31.9,31.9,2.1944,0.8529,3225007,12326577558
2013/3/20,'002230,33.85,33.97,32.55,32.63,3.8344,1.3238,5005397,12799222403
2013/3/21,'002230,34.31,34.88,33.62,34,1.3589,1.4374,5434969,12973155706
2013/3/22,'002230,34.34,35.3,33.97,34.7,0.0874,1.1021,4167059,12984499182
2013/3/25,'002230,35.5,35.56,33.9,34.31,3.378,1.8536,7008636,13423113598
2013/3/26,'002230,36,36.23,34.6,35.35,1.4085,1.5601,5898944,13612171536
2013/3/27,'002230,36.54,37.05,36,36.15,1.5,1.9437,7349282,13816354109
2013/3/28,'002230,34.93,36.4,34.8,36.4,-4.4061,1.3614,5147491,13207587549
2013/3/29,'002230,36.07,36.5,34.36,35.48,3.2637,1.5452,5842749,13638639647
2013/4/1,'002230,35.79,36.84,35.56,36,-0.7763,1.0704,4047428,13532767202
2013/4/2,'002230,34.42,36.19,34.35,35.6,-3.8279,1.5396,5821492,13014748452
2013/4/3,'002230,35.25,35.6,34.13,34.98,2.4114,1.1203,4236026,13328584629
2013/4/8,'002230,37.7,38.4,34.21,34.56,6.9504,2.3021,8704440,14254968525
2013/4/9,'002230,37.9,38.15,37.4,37.52,0.5305,1.5031,5683537,14330591700
2013/4/10,'002230,36.7,37.42,36.13,37.3,-3.1662,2.3082,8727488,13876852649
2013/4/11,'002230,35.57,36.99,35.4,36.99,-3.079,1.3482,5097596,13449581709
2013/4/12,'002230,35.41,36.32,35.4,35.79,-0.4498,0.9479,3583985,13389083169
2013/4/15,'002230,35.3,35.58,34.69,35.15,-0.3106,0.6224,2353339,13347490423
2013/4/16,'002230,36.29,36.29,34.81,34.81,2.8045,1.0916,4127357,13721825140
2013/4/17,'002230,37.1,37.28,36.11,36.28,2.232,1.2967,4903030,14028099000
2013/4/18,'002230,36.8,37.41,36.71,37.08,-0.8086,1.0713,4050770,13914664237
2013/4/19,'002230,37,37.18,36.5,36.7,0.5435,1.6892,6387129,13990287412
2013/4/22,'002230,37.97,38.26,36.83,37,2.6216,1.8449,6975977,14357059812
2013/4/23,'002230,37.1,38.54,36,38.49,-2.2913,2.327,8798596,17381086590
2013/4/24,'002230,39,39.19,36.07,36.66,5.1213,2.6244,9923318,18271223100
2013/4/25,'002230,38,39.16,37.94,38.8,-2.5641,2.1453,8111834,17802730200
2013/4/26,'002230,37.45,38.76,37.3,38.03,-1.4474,1.1043,4175650,17545059105
2013/5/2,'002230,37.78,38.59,37.2,37.45,0.8812,1.425,5388216,17699661762
2013/5/3,'002230,37.83,39.11,37.6,38.27,0.1323,2.4515,9269393,17723086407
2013/5/6,'002230,39,39.1,37.33,38.25,3.0928,2.3253,8792324,18271223100
2013/5/7,'002230,39.89,41.2,39.19,39.21,2.2821,3.8647,14613043,18688181781
2013/5/8,'002230,39.51,40.95,39.25,39.55,-0.9526,2.3568,8911451,18510154479
2013/5/9,'002230,40.23,40.64,38.9,39.65,1.8223,2.3974,9064861,18847469367
2013/5/10,'002230,39.1,39.99,38.65,39.99,-2.8088,1.753,6628308,18318072390
2013/5/13,'002230,39.4,39.68,38.51,39,0.7673,1.3304,5030265,18458620260
2013/5/14,'002230,38.82,39.68,38.5,39.22,-1.4721,1.2334,4663776,18186894378
2013/5/15,'002230,39.91,39.91,38.6,39,2.8078,1.5882,6005073,18697551639
2013/5/16,'002230,38.82,40.51,38.38,39.91,-2.7311,2.5194,9526238,18186894378
2013/5/17,'002230,39.15,39.23,38.1,38.5,0.8501,1.4913,5638702,18341497035
2013/5/20,'002230,39.7,40.19,38.22,39,1.4049,2.527,9554959,18599168130
2013/5/21,'002230,41.3,41.43,39.56,39.7,4.0302,3.3149,12534037,19348756770
2013/5/22,'002230,40.15,41.27,39.89,41.16,-2.7845,2.2502,8508381,18809989935
2013/5/23,'002230,39.69,41.6,39.69,40.16,-1.1457,2.3425,8857301,18594483201
2013/5/24,'002230,40.96,41.28,39.8,39.8,3.1998,1.8318,6926488,19189469184
2013/5/27,'002230,41.42,42.38,41.22,41.6,1.123,1.7658,6676921,19404975918
2013/5/28,'002230,41.29,42.96,40.85,42.75,-0.3139,3.2268,12200928,19344071841
2013/5/29,'002230,42.16,42.38,40.71,41.1,2.107,2.187,8269312,19751660664
2013/5/30,'002230,45.8,46.38,42.18,42.29,8.6338,5.4259,20516047,21456974820
2013/5/31,'002230,45.84,46.85,45.2,46.27,0.0873,3.1198,11796352,21475714536
2013/6/3,'002230,44.17,46.3,43.85,45.84,-3.6431,2.8689,10847742,20693331393
2013/6/4,'002230,42.21,44.48,40.97,44.3,-4.4374,3.0922,11692005,19775085309
2013/6/5,'002230,43.76,44.13,42,42.01,3.6721,2.8574,10804249,20501249304
2013/6/6,'002230,43.8,44.45,42.5,43.69,0.0914,2.1276,8044606,20519989020
2013/6/7,'002230,44.43,44.87,42.7,43.76,1.4384,2.4805,9379251,20815139547
2013/6/13,'002230,43.23,44.18,41.5,43.71,-2.7009,1.8792,7105687,20252948067
2013/6/14,'002230,47.55,47.55,43.85,44.1,9.9931,4.6477,17573847,22276837395
2013/6/17,'002230,47.01,49.04,46.8,47.8,-1.1356,3.3835,12793473,22023851229
2013/6/18,'002230,47.69,48.45,46.02,47.15,1.4465,2.3405,8849805,22342426401
2013/6/19,'002230,46.6,46.95,45.41,46.9,-2.2856,2.9778,11259405,21831769140
2013/6/20,'002230,45.69,47.7,45.61,46.02,-1.9528,1.9955,7545395,21405440601
2013/6/21,'002230,46.26,46.5,43.38,44.11,1.2475,2.4112,9117200,21672481554
2013/6/24,'002230,43.99,47.28,43.42,46.3,-4.907,3.3463,12652958,20609002671
2013/6/25,'002230,44.07,45.88,39.59,44.99,0.1819,6.18,23367731,20646482103
2013/6/26,'002230,48.48,48.48,44.78,45.21,10.0068,6.2598,23669356,22712535792
2013/6/27,'002230,46.72,49.34,46.21,48.9,-3.6304,4.5655,17262952,21887988288
2013/6/28,'002230,46.2,47.64,45.35,46.33,-1.113,2.8855,10910406,21644371980
2013/7/1,'002230,49.18,49.86,45.5,46,6.4502,4.2488,16065247,23040480822
2013/7/2,'002230,49.17,50.94,48.86,49.28,-0.0203,3.1841,12039513,23035795893
2013/7/3,'002230,50.4,50.98,48.6,49.1,2.5015,3.4296,12968008,23612042160
2013/7/4,'002230,49.8,51.19,49.29,50.01,-1.1905,2.5556,9663206,23330946420
2013/7/5,'002230,48.25,50.25,48.03,49.83,-3.1124,2.2661,8568359,22604782425
2013/7/8,'002230,48.4,49.98,47.12,47.45,0.3109,2.1612,8171977,22675056360
2013/7/9,'002230,48.99,49.09,47.3,48.11,1.219,1.9211,7263952,22951467171
2013/7/10,'002230,50.47,51.5,49.55,49.55,3.021,3.0619,11577349,23644836663
2013/7/11,'002230,51.5,52.25,49.7,50.48,2.0408,2.9535,11167841,24127384350
2013/7/12,'002230,51.79,52.98,51.3,51.5,0.5631,2.1705,8206817,24263247291
2013/7/15,'002230,55.84,56.87,52.61,52.7,7.82,3.4457,13028595,26160643536
2013/7/16,'002230,56.07,57.36,55.28,55.77,0.4119,2.364,8938717,26268396903
2013/7/17,'002230,56.63,57.7,55.11,56.07,0.9988,2.4299,9187896,26530752927
2013/7/18,'002230,59.06,59.48,55.7,56.4,4.291,2.8785,10883897,27669190674
2013/7/19,'002230,56.98,59.81,56.97,59.44,-3.5218,2.6537,10034009,26694725442
2013/7/22,'002230,57.5,58.15,56.03,56.33,0.9126,1.7838,6744775,26938341750
2013/7/23,'002230,59.09,59.78,57.76,57.76,2.7652,2.0874,7892883,27683245461
2013/7/24,'002230,62.55,63.3,59,59.29,5.8555,2.8633,10826559,29304230895
2013/7/25,'002230,58.26,62.82,58.18,62.44,-6.8585,3.1743,12002385,27294396354
2013/7/26,'002230,60.99,61.98,57,58.88,4.6859,2.9391,11113330,28573381971
2013/7/29,'002230,58.61,61.5,58.4,60.5,-3.9023,2.1239,8030739,27458368869
2013/7/30,'002230,55.18,59.56,53.15,59.1,-5.8522,4.5413,17171261,25851438222
2013/7/31,'002230,54.1,57.01,54.1,55.65,-1.9572,2.4001,9075243,25345465890
2013/8/1,'002230,56.97,57.23,53.21,54.5,5.305,3.1552,11930396,26690040513
2013/8/2,'002230,57.6,59.45,57.3,57.5,1.1058,2.4615,9307444,26985191040
2013/8/5,'002230,58.68,59.06,56.9,57.63,1.875,1.6486,6233437,27491163372
2013/8/6,'002230,58.18,59,57.8,58.99,-0.8521,1.7702,6693276,27256916922
2013/8/7,'002230,54.6,58,54.4,58,-6.1533,4.211,15922314,25579712340
2013/8/8,'002230,55.78,55.79,52.4,54.66,2.1612,3.828,14474453,26132533962
2013/8/9,'002230,53.68,56,53.02,55.78,-3.7648,3.1706,11988647,25148698872
2013/8/12,'002230,51.2,53.5,49.88,52.8,-4.62,7.1485,27029623,23986836480
2013/8/13,'002230,51.17,51.8,50,50.7,-0.0586,3.4355,12990053,23972781693
2013/8/14,'002230,51.72,52.2,50.6,51.29,1.0748,2.8464,10762576,24230452788
2013/8/15,'002230,52.22,53.58,51.93,52,0.9667,3.7032,14002370,24464699238
2013/8/16,'002230,47.84,53.3,47.02,51.47,-8.3876,6.3784,24117705,22412700336
2013/8/19,'002230,48.4,49.8,47.18,47.9,1.1706,3.8668,14620836,22675056360
2013/8/20,'002230,46.55,49.3,44.8,48.63,-3.8223,6.7487,25517878,21808344495
2013/8/21,'002230,46.3,46.96,45.65,46.45,-0.5371,2.9791,11264425,21691221270
2013/8/22,'002230,48.18,48.38,46,46.3,4.0605,4.7999,18149114,22571987922
2013/8/23,'002230,48.75,49.17,47.3,48,1.1831,4.6544,17599113,22839028875
2013/8/26,'002230,48.89,49.48,48.25,48.77,0.2872,3.382,12787764,22904617881
2013/8/27,'002230,47.86,48.91,47.41,48.9,-2.1068,3.2681,12357140,22422070194
2013/8/28,'002230,50.1,50.85,46.52,47.41,4.6803,6.3879,24153772,23471494290
2013/8/29,'002230,49.25,50.48,48.69,50.1,-1.6966,3.4166,12918531,23073275325
2013/8/30,'002230,46.78,49.6,46.1,49.25,-5.0152,3.8773,14660621,21916097862
2013/9/2,'002230,46.67,47.79,45.7,46,-0.2351,1.9969,7550409,21864563643
2013/9/3,'002230,47.59,47.99,46.28,46.6,1.9713,2.2868,8646697,22295577111
2013/9/4,'002230,46.57,47.58,46.1,47.58,-2.1433,2.2282,8425190,21817714353
2013/9/5,'002230,49.07,49.42,46.62,46.82,5.3683,4.0733,15401726,22988946603
2013/9/6,'002230,49.67,50.5,48,48.58,1.2227,3.723,14077175,23270042343
2013/9/9,'002230,49.46,50.48,49.12,50.2,-0.4228,2.7574,10426138,23171658834
2013/9/10,'002230,48.31,50.89,48,49.7,-2.028,3.8289,14477617,22632891999
2013/9/11,'002230,44.27,48.28,43.59,48.28,-8.3627,6.0617,22920427,20740180683
2013/9/12,'002230,45.3,45.97,44.26,44.66,2.3266,3.2478,12280611,21222728370
2013/9/13,'002230,45.16,45.5,44.57,44.88,-0.3091,1.5828,5984646,21157139364
2013/9/16,'002230,45.45,46.5,43.86,44.99,0.6422,2.5706,9719788,21293002305
2013/9/17,'002230,45.8,46.6,45.27,45.6,0.7701,2.2924,8667933,21456974820
2013/9/18,'002230,45.39,46.62,44.9,46.6,-0.8952,1.509,5705761,21264892731
2013/9/23,'002230,48.29,48.33,45.3,45.88,6.3891,3.6175,13678368,22623522141
2013/9/24,'002230,49.14,50.17,48.02,48.4,1.7602,4.061,15355283,23021741106
2013/9/25,'002230,49.35,49.88,48,49.22,0.4274,3.3718,12749500,23120124615
2013/9/26,'002230,48.83,49.88,48.56,49.25,-1.0537,2.0661,7812380,22876508307
2013/9/27,'002230,48.01,49.68,48.01,49.19,-1.6793,1.7116,6471827,22492344129
2013/9/30,'002230,47.62,48.69,46.1,48.24,-0.8123,2.8194,10660436,22309631898
2013/10/8,'002230,51.66,52.38,48.06,48.06,8.4838,6.8488,25896583,24202343214
2013/10/9,'002230,52.14,52.34,50.85,51.66,0.9292,3.4197,12930406,24427219806
2013/10/10,'002230,52.15,53.63,51.5,51.9,0.0192,3.4222,12939839,24431904735
2013/10/11,'002230,52.4,53.5,51.75,52.15,0.4794,2.4006,9076986,24549027960
2013/10/14,'002230,51.25,53.9,51.18,52.82,-2.1947,2.8552,10796140,24010261125
2013/10/15,'002230,49.55,51.49,48.91,51.25,-3.3171,3.7274,14093776,23213823195
2013/10/16,'002230,49.8,49.97,48,49.3,0.5045,2.1127,7988630,23330946420
